ID,label,weight_gr,color,season,origin
potato_352,Potato,185,Brown,Winter,USA
potato_353,Potato,226,Brown,Spring,Brazil
potato_354,Potato,249,Brown,Winter,Turkey
potato_355,Potato,231,Yellow,Summer,Turkey
potato_356,Potato,214,Yellow,Fall,Turkey
potato_357,Potato,152,Brown,Spring,Turkey
potato_358,Potato,239,Brown,Winter,Spain
potato_359,Potato,154,Red,Fall,Spain
potato_360,Potato,217,Yellow,Summer,USA
potato_361,Potato,243,Yellow,Fall,Turkey
potato_362,Potato,227,Brown,Spring,Turkey
potato_363,Potato,244,Brown,Fall,USA
potato_364,Potato,210,Red,Fall,Brazil
potato_365,Potato,189,Red,Summer,Brazil
potato_366,Potato,187,Brown,Summer,Brazil
potato_367,Potato,209,Brown,Summer,Brazil
potato_368,Potato,239,Brown,Fall,Turkey
potato_369,Potato,239,Brown,Winter,USA
potato_370,Potato,193,Brown,Spring,Turkey
potato_371,Potato,181,Brown,Spring,Turkey
potato_372,Potato,210,Brown,Summer,Turkey
potato_373,Potato,158,Brown,Spring,Turkey
potato_374,Potato,191,Yellow,Winter,USA
potato_375,Potato,219,Yellow,Fall,Brazil
potato_376,Potato,162,Brown,Fall,Turkey
potato_377,Potato,166,Brown,Spring,Spain
potato_378,Potato,162,Brown,Spring,Brazil
potato_379,Potato,214,Yellow,Summer,Spain
potato_380,Potato,223,Brown,Winter,Turkey
potato_381,Potato,162,Brown,Spring,Brazil
potato_382,Potato,193,Red,Summer,Turkey
potato_383,Potato,232,Brown,Winter,USA
potato_384,Potato,168,Red,Summer,Spain
potato_385,Potato,240,Brown,Winter,Spain
potato_386,Potato,204,Yellow,Fall,Brazil
potato_387,Potato,173,Yellow,Fall,Turkey
potato_388,Potato,218,Brown,Spring,Turkey
potato_389,Potato,193,Brown,Spring,Brazil
potato_390,Potato,209,Yellow,Fall,USA
potato_391,Potato,208,Brown,Summer,USA
potato_392,Potato,212,Brown,Winter,Brazil
potato_393,Potato,203,Brown,Summer,USA
potato_394,Potato,210,Brown,Winter,Brazil
potato_395,Potato,233,Brown,Summer,USA
potato_396,Potato,212,Brown,Fall,Brazil
potato_397,Potato,213,Yellow,Fall,Brazil
potato_398,Potato,162,Brown,Winter,USA
potato_399,Potato,200,Brown,Summer,Brazil
potato_400,Potato,190,Red,Fall,Brazil
potato_401,Potato,189,Brown,Spring,Spain
potato_402,Potato,204,Brown,Fall,USA
potato_403,Potato,244,Brown,Fall,Turkey
potato_404,Potato,155,Brown,Fall,Spain
potato_405,Potato,217,Brown,Fall,USA
potato_406,Potato,156,Brown,Fall,Brazil
potato_407,Potato,242,Red,Winter,USA
potato_408,Potato,155,Yellow,Summer,Spain
potato_409,Potato,241,Brown,Summer,USA
potato_410,Potato,228,Brown,Summer,Spain
potato_411,Potato,176,Brown,Fall,USA
potato_412,Potato,177,Yellow,Summer,USA
potato_413,Potato,170,Red,Winter,USA
potato_414,Potato,204,Red,Summer,Turkey
potato_415,Potato,242,Yellow,Summer,Turkey
potato_416,Potato,196,Brown,Spring,USA
potato_417,Potato,164,Yellow,Spring,Spain
potato_418,Potato,178,Brown,Fall,Turkey
potato_419,Potato,246,Brown,Summer,Spain
potato_420,Potato,200,Brown,Winter,Turkey
potato_421,Potato,189,Brown,Summer,Turkey
potato_422,Potato,228,Brown,Spring,Spain
potato_423,Potato,178,Brown,Fall,USA
potato_424,Potato,159,Red,Winter,Turkey
potato_425,Potato,205,Yellow,Fall,Turkey
potato_426,Potato,204,Brown,Summer,Spain
potato_427,Potato,175,Yellow,Fall,Turkey
potato_428,Potato,229,Yellow,Fall,Brazil
potato_429,Potato,211,Yellow,Spring,Turkey
potato_430,Potato,217,Red,Fall,Turkey
potato_431,Potato,179,Red,Fall,Turkey
potato_432,Potato,243,Yellow,Winter,Turkey
potato_433,Potato,192,Yellow,Fall,Brazil
potato_434,Potato,190,Red,Summer,USA
potato_435,Potato,242,Yellow,Spring,Turkey
potato_436,Potato,213,Yellow,Summer,Turkey
potato_437,Potato,203,Yellow,Spring,USA
potato_438,Potato,170,Yellow,Fall,Spain
potato_439,Potato,247,Brown,Fall,Turkey
potato_440,Potato,233,Yellow,Fall,Turkey
potato_441,Potato,166,Yellow,Fall,Turkey
potato_442,Potato,197,Red,Summer,USA
potato_443,Potato,151,Yellow,Fall,Spain
potato_444,Potato,184,Yellow,Summer,Spain
potato_445,Potato,155,Brown,Summer,Turkey
potato_446,Potato,223,Yellow,Summer,Brazil
potato_447,Potato,201,Brown,Fall,USA
potato_448,Potato,221,Yellow,Fall,Turkey
potato_449,Potato,242,Yellow,Fall,Spain
potato_450,Potato,237,Red,Winter,Spain
potato_451,Potato,166,Red,Fall,Brazil
potato_452,Potato,182,Brown,Winter,Brazil
potato_453,Potato,221,Brown,Spring,Turkey
potato_454,Potato,206,Yellow,Summer,Turkey
potato_455,Potato,150,Red,Spring,Brazil
potato_456,Potato,235,Brown,Fall,Spain
potato_457,Potato,196,Brown,Summer,Turkey
potato_458,Potato,208,Brown,Winter,Turkey
potato_459,Potato,236,Brown,Spring,Turkey
potato_460,Potato,212,Brown,Summer,Spain
potato_461,Potato,228,Yellow,Fall,Spain
potato_462,Potato,166,Brown,Winter,Brazil
potato_463,Potato,185,Yellow,Spring,Brazil
potato_464,Potato,223,Yellow,Winter,Spain
potato_465,Potato,242,Brown,Fall,USA
potato_466,Potato,201,Red,Summer,Brazil
potato_467,Potato,201,Brown,Spring,Turkey
potato_468,Potato,221,Yellow,Winter,USA
potato_469,Potato,206,Red,Winter,Brazil
potato_470,Potato,163,Brown,Spring,Spain
potato_471,Potato,171,Brown,Spring,Turkey
potato_472,Potato,168,Brown,Spring,Turkey
potato_473,Potato,234,Brown,Summer,Turkey
potato_474,Potato,245,Brown,Spring,Turkey
potato_475,Potato,249,Brown,Fall,Brazil
potato_476,Potato,154,Brown,Spring,Spain
potato_477,Potato,208,Brown,Spring,Turkey
potato_478,Potato,159,Brown,Winter,USA
potato_479,Potato,159,Red,Summer,USA
potato_480,Potato,212,Brown,Winter,Turkey
potato_481,Potato,208,Brown,Spring,USA
potato_482,Potato,197,Brown,Spring,Turkey
potato_483,Potato,183,Brown,Spring,USA
potato_484,Potato,202,Brown,Summer,Spain
potato_485,Potato,230,Brown,Summer,Spain
potato_486,Potato,168,Brown,Summer,Turkey
potato_487,Potato,177,Brown,Winter,Spain
potato_488,Potato,206,Yellow,Summer,Turkey
potato_489,Potato,234,Brown,Fall,Spain
potato_490,Potato,232,Brown,Winter,Turkey
potato_491,Potato,220,Brown,Fall,Brazil
potato_492,Potato,180,Brown,Fall,Turkey
potato_493,Potato,211,Red,Summer,Turkey
potato_494,Potato,226,Brown,Summer,Spain
potato_495,Potato,155,Brown,Summer,Turkey
potato_496,Potato,223,Brown,Winter,Turkey
potato_497,Potato,212,Yellow,Fall,Turkey
potato_498,Potato,156,Brown,Winter,Brazil
potato_499,Potato,166,Yellow,Fall,USA
potato_500,Potato,161,Brown,Fall,Spain
potato_501,Potato,183,Yellow,Winter,Brazil
potato_502,Potato,248,Brown,Winter,Turkey
potato_503,Potato,155,Brown,Winter,Spain
potato_504,Potato,242,Brown,Fall,USA
potato_505,Potato,218,Brown,Summer,Turkey
potato_506,Potato,205,Brown,Fall,Turkey
potato_507,Potato,218,Brown,Summer,Turkey
potato_508,Potato,184,Brown,Spring,Turkey
potato_509,Potato,167,Yellow,Winter,Brazil
potato_510,Potato,197,Brown,Fall,Brazil
potato_511,Potato,205,Brown,Winter,Spain
potato_512,Potato,180,Brown,Summer,Brazil
potato_513,Potato,169,Yellow,Fall,Spain
potato_514,Potato,227,Brown,Spring,Turkey
potato_515,Potato,249,Brown,Fall,Brazil
potato_516,Potato,158,Yellow,Summer,USA
potato_517,Potato,156,Yellow,Fall,Turkey
potato_518,Potato,160,Red,Fall,USA
potato_519,Potato,161,Brown,Winter,Spain
potato_520,Potato,241,Brown,Winter,Spain
potato_521,Potato,248,Brown,Summer,Brazil
potato_522,Potato,194,Red,Spring,Turkey
potato_523,Potato,196,Yellow,Fall,Spain
potato_524,Potato,168,Brown,Summer,Spain
potato_525,Potato,231,Yellow,Spring,Spain
potato_526,Potato,236,Yellow,Winter,Brazil
potato_527,Potato,212,Brown,Fall,Turkey
potato_528,Potato,221,Brown,Fall,Spain
potato_529,Potato,202,Brown,Spring,Turkey
potato_530,Potato,211,Brown,Winter,Brazil
potato_531,Potato,191,Brown,Summer,Turkey
potato_532,Potato,224,Yellow,Summer,Brazil
potato_533,Potato,197,Brown,Summer,USA
potato_534,Potato,182,Brown,Fall,USA
potato_535,Potato,220,Yellow,Spring,Turkey
potato_536,Potato,222,Brown,Summer,Brazil
potato_537,Potato,168,Brown,Spring,Brazil
potato_538,Potato,238,Brown,Summer,Turkey
potato_539,Potato,229,Red,Spring,USA
potato_540,Potato,187,Brown,Summer,Spain
potato_541,Potato,200,Red,Winter,USA
potato_542,Potato,228,Brown,Summer,USA
potato_543,Potato,160,Brown,Summer,Turkey
potato_544,Potato,167,Brown,Summer,USA
potato_545,Potato,198,Brown,Summer,Turkey
potato_546,Potato,213,Brown,Summer,Brazil
potato_547,Potato,155,Brown,Summer,Brazil
potato_548,Potato,185,Red,Spring,Turkey
potato_549,Potato,212,Brown,Summer,Brazil
potato_550,Potato,239,Brown,Fall,Brazil
potato_551,Potato,186,Brown,Spring,Brazil
potato_552,Potato,150,Brown,Summer,USA
potato_553,Potato,240,Brown,Winter,Spain
potato_554,Potato,229,Brown,Fall,Spain
potato_555,Potato,245,Yellow,Summer,USA
potato_556,Potato,189,Red,Summer,Spain
potato_557,Potato,150,Brown,Winter,Turkey
potato_558,Potato,174,Brown,Spring,Turkey
potato_559,Potato,152,Red,Winter,Turkey
potato_560,Potato,228,Brown,Spring,Spain
potato_561,Potato,174,Brown,Fall,Spain
potato_562,Potato,163,Brown,Summer,Turkey
potato_563,Potato,156,Red,Fall,Spain
potato_564,Potato,162,Red,Summer,Spain
potato_565,Potato,184,Red,Fall,Spain
potato_566,Potato,194,Yellow,Fall,Spain
potato_567,Potato,208,Red,Fall,Brazil
potato_568,Potato,196,Red,Fall,Turkey
potato_569,Potato,167,Brown,Fall,Turkey
potato_570,Potato,208,Brown,Fall,Brazil
potato_571,Potato,196,Yellow,Fall,Spain
potato_572,Potato,173,Brown,Summer,Turkey
potato_573,Potato,220,Red,Spring,Spain
potato_574,Potato,185,Yellow,Fall,Brazil
potato_575,Potato,242,Yellow,Fall,USA
potato_576,Potato,237,Red,Fall,Turkey
potato_577,Potato,200,Brown,Fall,Turkey
potato_578,Potato,242,Brown,Fall,Brazil
potato_579,Potato,209,Yellow,Spring,Turkey
potato_580,Potato,199,Red,Fall,Turkey
potato_581,Potato,197,Brown,Winter,Turkey
potato_582,Potato,164,Brown,Summer,Turkey
potato_583,Potato,234,Yellow,Summer,USA
potato_584,Potato,157,Yellow,Fall,USA
potato_585,Potato,174,Brown,Spring,Spain
potato_586,Potato,190,Red,Fall,USA
potato_587,Potato,163,Brown,Fall,Turkey
potato_588,Potato,173,Red,Summer,Brazil
potato_589,Potato,156,Yellow,Fall,Brazil
potato_590,Potato,172,Brown,Spring,Brazil
potato_591,Potato,198,Brown,Fall,Brazil
potato_592,Potato,164,Brown,Summer,Spain
potato_593,Potato,202,Brown,Fall,Turkey
potato_594,Potato,201,Brown,Winter,Spain
potato_595,Potato,218,Brown,Summer,Brazil
potato_596,Potato,190,Brown,Fall,Brazil
potato_597,Potato,216,Brown,Fall,Turkey
potato_598,Potato,218,Red,Fall,Turkey
potato_599,Potato,152,Brown,Fall,Turkey
tomato_000,Tomato,142,Green,Summer,Spain
tomato_001,Tomato,94,Red,Fall,USA
tomato_002,Tomato,83,Red,Fall,Turkey
tomato_003,Tomato,116,Red,Spring,Turkey
tomato_004,Tomato,105,Red,Summer,Spain
tomato_005,Tomato,143,Red,Fall,USA
tomato_006,Tomato,99,Red,Summer,Spain
tomato_007,Tomato,81,Red,Summer,Spain
tomato_008,Tomato,91,Red,Summer,Brazil
tomato_009,Tomato,80,Green,Spring,USA
tomato_010,Tomato,97,Green,Spring,Brazil
tomato_011,Tomato,139,Red,Spring,Turkey
tomato_012,Tomato,101,Red,Spring,Spain
tomato_013,Tomato,114,Green,Spring,Brazil
tomato_014,Tomato,94,Green,Fall,Spain
tomato_015,Tomato,83,Green,Summer,Spain
tomato_016,Tomato,116,Red,Spring,Spain
tomato_017,Tomato,100,Yellow,Spring,Spain
tomato_018,Tomato,113,Red,Spring,Turkey
tomato_019,Tomato,95,Red,Spring,Brazil
tomato_020,Tomato,98,Yellow,Spring,Brazil
tomato_021,Tomato,89,Red,Spring,Spain
tomato_022,Tomato,125,Red,Summer,USA
tomato_023,Tomato,134,Red,Summer,Spain
tomato_024,Tomato,98,Red,Summer,Spain
tomato_025,Tomato,99,Green,Spring,Turkey
tomato_026,Tomato,96,Yellow,Winter,Brazil
tomato_027,Tomato,118,Red,Spring,Spain
tomato_028,Tomato,91,Red,Spring,USA
tomato_029,Tomato,146,Red,Summer,Turkey
tomato_030,Tomato,89,Red,Winter,Spain
tomato_031,Tomato,116,Red,Fall,USA
tomato_032,Tomato,119,Yellow,Fall,USA
tomato_033,Tomato,127,Red,Spring,USA
tomato_034,Tomato,112,Red,Fall,USA
tomato_035,Tomato,115,Red,Summer,Brazil
tomato_036,Tomato,109,Red,Fall,Turkey
tomato_037,Tomato,103,Green,Fall,Spain
tomato_038,Tomato,143,Red,Summer,Turkey
tomato_039,Tomato,81,Yellow,Summer,Spain
tomato_040,Tomato,114,Red,Summer,Spain
tomato_041,Tomato,143,Red,Spring,Turkey
tomato_042,Tomato,126,Red,Fall,Spain
tomato_043,Tomato,107,Green,Fall,Turkey
tomato_044,Tomato,142,Yellow,Fall,Turkey
tomato_045,Tomato,100,Red,Spring,Turkey
tomato_046,Tomato,101,Green,Summer,Turkey
tomato_047,Tomato,88,Red,Summer,Turkey
tomato_048,Tomato,133,Red,Summer,Turkey
tomato_049,Tomato,95,Red,Spring,USA
tomato_050,Tomato,123,Yellow,Summer,USA
tomato_051,Tomato,132,Red,Fall,Spain
tomato_052,Tomato,114,Red,Spring,Spain
tomato_053,Tomato,95,Red,Summer,Spain
tomato_054,Tomato,131,Red,Summer,USA
tomato_055,Tomato,80,Red,Summer,Spain
tomato_056,Tomato,85,Red,Fall,Spain
tomato_057,Tomato,99,Red,Winter,USA
tomato_058,Tomato,124,Red,Fall,Turkey
tomato_059,Tomato,123,Red,Summer,Turkey
tomato_060,Tomato,115,Red,Fall,Spain
tomato_061,Tomato,103,Red,Spring,Turkey
tomato_062,Tomato,133,Yellow,Summer,Turkey
tomato_063,Tomato,140,Red,Spring,Spain
tomato_064,Tomato,135,Red,Summer,Spain
tomato_065,Tomato,143,Green,Spring,Brazil
tomato_066,Tomato,128,Red,Spring,Brazil
tomato_067,Tomato,104,Red,Summer,Spain
tomato_068,Tomato,121,Red,Summer,Turkey
tomato_069,Tomato,116,Red,Spring,Turkey
tomato_070,Tomato,123,Red,Spring,Turkey
tomato_071,Tomato,142,Red,Winter,Spain
tomato_072,Tomato,105,Red,Spring,Spain
tomato_073,Tomato,93,Green,Spring,Turkey
tomato_074,Tomato,108,Green,Summer,Spain
tomato_075,Tomato,126,Red,Winter,Turkey
tomato_076,Tomato,138,Red,Winter,Spain
tomato_077,Tomato,112,Green,Winter,Turkey
tomato_078,Tomato,85,Yellow,Spring,Spain
tomato_079,Tomato,147,Red,Summer,Turkey
tomato_080,Tomato,88,Red,Summer,USA
tomato_081,Tomato,100,Red,Summer,Brazil
tomato_082,Tomato,83,Yellow,Summer,Brazil
tomato_083,Tomato,109,Green,Spring,USA
tomato_084,Tomato,129,Red,Summer,Turkey
tomato_085,Tomato,140,Green,Fall,Brazil
tomato_086,Tomato,138,Green,Spring,Spain
tomato_087,Tomato,93,Red,Fall,Turkey
tomato_088,Tomato,91,Red,Summer,Brazil
tomato_089,Tomato,117,Red,Fall,Turkey
tomato_090,Tomato,140,Red,Spring,Turkey
tomato_091,Tomato,139,Red,Summer,USA
tomato_092,Tomato,124,Red,Summer,USA
tomato_093,Tomato,107,Green,Fall,Brazil
tomato_094,Tomato,103,Red,Summer,Spain
tomato_095,Tomato,121,Green,Fall,Brazil
tomato_096,Tomato,94,Red,Summer,Spain
tomato_097,Tomato,104,Red,Spring,Turkey
tomato_098,Tomato,117,Green,Fall,Spain
tomato_099,Tomato,94,Red,Spring,USA
tomato_100,Tomato,86,Red,Summer,Spain
tomato_101,Tomato,90,Red,Summer,USA
tomato_102,Tomato,130,Red,Summer,USA
tomato_103,Tomato,80,Yellow,Fall,Spain
tomato_104,Tomato,107,Red,Spring,Spain
tomato_105,Tomato,96,Red,Spring,Turkey
tomato_106,Tomato,140,Red,Spring,Turkey
tomato_107,Tomato,99,Red,Fall,Spain
tomato_108,Tomato,96,Red,Summer,USA
tomato_109,Tomato,106,Red,Summer,Turkey
tomato_110,Tomato,102,Green,Spring,Spain
tomato_111,Tomato,147,Red,Fall,Turkey
tomato_112,Tomato,147,Red,Spring,Spain
tomato_113,Tomato,150,Green,Summer,Turkey
tomato_114,Tomato,88,Red,Fall,Spain
tomato_115,Tomato,101,Red,Spring,Spain
tomato_116,Tomato,87,Green,Summer,Turkey
tomato_117,Tomato,88,Red,Spring,Spain
tomato_118,Tomato,105,Red,Summer,Spain
tomato_119,Tomato,133,Red,Fall,Spain
tomato_120,Tomato,97,Red,Spring,Brazil
tomato_121,Tomato,118,Yellow,Fall,Turkey
tomato_122,Tomato,95,Yellow,Fall,USA
tomato_123,Tomato,126,Red,Fall,Turkey
tomato_124,Tomato,108,Red,Fall,Turkey
tomato_125,Tomato,150,Red,Spring,Spain
tomato_126,Tomato,92,Green,Spring,Turkey
tomato_127,Tomato,144,Red,Spring,Spain
tomato_128,Tomato,84,Red,Fall,USA
tomato_129,Tomato,97,Green,Summer,Spain
tomato_130,Tomato,139,Red,Spring,Brazil
tomato_131,Tomato,113,Yellow,Fall,Spain
tomato_132,Tomato,121,Red,Fall,Spain
tomato_133,Tomato,144,Red,Summer,Brazil
tomato_134,Tomato,129,Red,Spring,Turkey
tomato_135,Tomato,144,Red,Spring,Spain
tomato_136,Tomato,138,Red,Spring,Spain
tomato_137,Tomato,118,Yellow,Fall,Brazil
tomato_138,Tomato,89,Green,Summer,Brazil
tomato_139,Tomato,96,Red,Spring,Brazil
tomato_140,Tomato,89,Red,Spring,USA
tomato_141,Tomato,127,Green,Spring,USA
tomato_142,Tomato,148,Red,Spring,Spain
tomato_143,Tomato,141,Red,Summer,USA
tomato_144,Tomato,121,Red,Spring,Spain
tomato_145,Tomato,124,Red,Summer,Spain
tomato_146,Tomato,128,Red,Spring,Turkey
tomato_147,Tomato,98,Red,Spring,Turkey
tomato_148,Tomato,121,Red,Summer,Spain
tomato_149,Tomato,132,Green,Summer,Turkey
tomato_150,Tomato,141,Red,Spring,Turkey
tomato_151,Tomato,94,Red,Summer,Turkey
tomato_152,Tomato,144,Green,Spring,Turkey
tomato_153,Tomato,135,Red,Summer,Turkey
tomato_154,Tomato,148,Green,Fall,USA
tomato_155,Tomato,83,Red,Winter,USA
tomato_156,Tomato,85,Red,Winter,USA
tomato_157,Tomato,146,Red,Fall,Brazil
tomato_158,Tomato,115,Red,Spring,Brazil
tomato_159,Tomato,146,Red,Spring,Brazil
tomato_160,Tomato,148,Red,Fall,Spain
tomato_161,Tomato,130,Red,Fall,Turkey
tomato_162,Tomato,149,Red,Summer,Spain
tomato_163,Tomato,147,Green,Summer,Turkey
tomato_164,Tomato,98,Red,Summer,Brazil
tomato_165,Tomato,120,Red,Spring,Spain
tomato_166,Tomato,102,Red,Summer,USA
tomato_167,Tomato,85,Red,Fall,Spain
tomato_168,Tomato,92,Red,Summer,Turkey
tomato_169,Tomato,97,Green,Spring,Turkey
tomato_170,Tomato,93,Red,Summer,Turkey
tomato_171,Tomato,108,Red,Summer,USA
tomato_172,Tomato,106,Green,Summer,Turkey
tomato_173,Tomato,94,Green,Summer,Spain
tomato_174,Tomato,96,Red,Summer,Turkey
tomato_175,Tomato,143,Red,Summer,Turkey
tomato_176,Tomato,86,Red,Summer,USA
tomato_177,Tomato,83,Red,Summer,USA
tomato_178,Tomato,149,Red,Spring,Turkey
tomato_179,Tomato,141,Green,Spring,USA
tomato_180,Tomato,83,Red,Fall,USA
tomato_181,Tomato,92,Green,Spring,Turkey
tomato_182,Tomato,136,Red,Spring,Spain
tomato_183,Tomato,112,Red,Summer,Spain
tomato_184,Tomato,141,Red,Spring,USA
tomato_185,Tomato,96,Red,Summer,USA
tomato_186,Tomato,90,Red,Summer,Spain
tomato_187,Tomato,135,Red,Winter,USA
tomato_188,Tomato,131,Green,Winter,Spain
tomato_189,Tomato,82,Red,Fall,USA
tomato_190,Tomato,86,Red,Winter,USA
tomato_191,Tomato,126,Red,Winter,Spain
tomato_192,Tomato,136,Green,Spring,USA
tomato_193,Tomato,149,Red,Fall,Turkey
tomato_194,Tomato,138,Red,Spring,USA
tomato_195,Tomato,122,Green,Fall,Turkey
tomato_196,Tomato,95,Red,Fall,Spain
tomato_197,Tomato,134,Red,Spring,Turkey
tomato_198,Tomato,139,Red,Summer,USA
tomato_199,Tomato,121,Red,Summer,USA
tomato_200,Tomato,103,Red,Fall,Spain
tomato_201,Tomato,145,Red,Summer,USA
tomato_202,Tomato,127,Green,Fall,Spain
tomato_203,Tomato,87,Red,Fall,Turkey
tomato_204,Tomato,142,Red,Spring,USA
tomato_205,Tomato,144,Red,Summer,Spain
tomato_206,Tomato,146,Red,Summer,Brazil
tomato_207,Tomato,136,Red,Summer,Turkey
tomato_208,Tomato,106,Green,Summer,Turkey
tomato_209,Tomato,121,Red,Summer,Spain
tomato_210,Tomato,110,Red,Fall,Turkey
tomato_211,Tomato,100,Red,Spring,Turkey
tomato_212,Tomato,133,Red,Spring,Turkey
tomato_213,Tomato,108,Red,Fall,Turkey
tomato_214,Tomato,85,Green,Spring,USA
tomato_215,Tomato,111,Red,Winter,Spain
tomato_216,Tomato,138,Red,Winter,USA
tomato_217,Tomato,84,Red,Spring,Turkey
tomato_218,Tomato,133,Green,Summer,USA
tomato_219,Tomato,127,Red,Summer,USA
tomato_220,Tomato,85,Red,Summer,Spain
tomato_221,Tomato,92,Red,Summer,Spain
tomato_222,Tomato,132,Red,Winter,USA
tomato_223,Tomato,101,Red,Fall,Brazil
tomato_224,Tomato,89,Red,Summer,Turkey
tomato_225,Tomato,110,Red,Fall,USA
tomato_226,Tomato,83,Red,Spring,Spain
tomato_227,Tomato,124,Red,Fall,Brazil
tomato_228,Tomato,101,Yellow,Spring,Spain
tomato_229,Tomato,139,Green,Summer,Turkey
tomato_230,Tomato,130,Yellow,Fall,Brazil
tomato_231,Tomato,146,Red,Summer,USA
tomato_232,Tomato,114,Red,Spring,USA
tomato_233,Tomato,95,Red,Summer,Turkey
tomato_234,Tomato,148,Red,Spring,Turkey
tomato_235,Tomato,128,Red,Fall,Spain
tomato_236,Tomato,100,Red,Spring,Brazil
tomato_237,Tomato,91,Red,Summer,Brazil
tomato_238,Tomato,129,Red,Winter,Turkey
tomato_239,Tomato,122,Red,Spring,Turkey
tomato_240,Tomato,140,Red,Summer,USA
tomato_241,Tomato,141,Red,Spring,USA
tomato_242,Tomato,143,Red,Spring,Brazil
tomato_243,Tomato,123,Red,Summer,Spain
tomato_244,Tomato,137,Red,Winter,Brazil
tomato_245,Tomato,127,Yellow,Summer,USA
tomato_246,Tomato,88,Red,Spring,USA
tomato_247,Tomato,150,Red,Spring,Turkey
tomato_248,Tomato,142,Red,Spring,Spain
tomato_249,Tomato,119,Red,Spring,Spain
tomato_250,Tomato,129,Red,Fall,Spain
tomato_251,Tomato,121,Red,Spring,USA
tomato_252,Tomato,137,Red,Spring,USA
tomato_253,Tomato,100,Green,Summer,USA
tomato_254,Tomato,105,Red,Fall,Turkey
tomato_255,Tomato,80,Green,Spring,USA
tomato_256,Tomato,95,Red,Summer,Turkey
tomato_257,Tomato,109,Red,Fall,Turkey
tomato_258,Tomato,85,Red,Summer,Turkey
tomato_259,Tomato,137,Red,Summer,Turkey
tomato_260,Tomato,101,Green,Summer,Spain
tomato_261,Tomato,85,Green,Spring,Spain
tomato_262,Tomato,109,Green,Summer,Turkey
tomato_263,Tomato,92,Red,Summer,Turkey
tomato_264,Tomato,113,Yellow,Spring,USA
tomato_265,Tomato,83,Red,Summer,USA
tomato_266,Tomato,124,Red,Summer,USA
tomato_267,Tomato,144,Red,Winter,Turkey
tomato_268,Tomato,105,Green,Fall,Turkey
tomato_269,Tomato,126,Green,Summer,Spain
tomato_270,Tomato,111,Red,Winter,Spain
tomato_271,Tomato,147,Red,Spring,Brazil
tomato_272,Tomato,145,Red,Summer,USA
tomato_273,Tomato,82,Red,Summer,Turkey
tomato_274,Tomato,114,Yellow,Spring,USA
tomato_275,Tomato,123,Red,Spring,Spain
tomato_276,Tomato,114,Red,Summer,Spain
tomato_277,Tomato,102,Red,Spring,Turkey
tomato_278,Tomato,103,Red,Winter,Spain
tomato_279,Tomato,146,Red,Winter,Turkey
tomato_280,Tomato,82,Green,Spring,Turkey
tomato_281,Tomato,124,Red,Summer,USA
tomato_282,Tomato,149,Red,Spring,Spain
tomato_283,Tomato,100,Red,Summer,Turkey
tomato_284,Tomato,106,Red,Summer,Spain
tomato_285,Tomato,83,Red,Summer,Spain
tomato_286,Tomato,126,Red,Fall,Spain
tomato_287,Tomato,93,Red,Fall,Brazil
tomato_288,Tomato,105,Red,Summer,USA
tomato_289,Tomato,80,Red,Summer,USA
tomato_290,Tomato,131,Green,Fall,Turkey
tomato_291,Tomato,125,Red,Winter,Spain
tomato_292,Tomato,97,Yellow,Fall,Spain
tomato_293,Tomato,137,Red,Spring,Spain
tomato_294,Tomato,115,Red,Spring,Turkey
tomato_295,Tomato,108,Red,Spring,USA
tomato_296,Tomato,148,Red,Fall,Turkey
tomato_297,Tomato,85,Yellow,Fall,Turkey
tomato_298,Tomato,142,Red,Spring,Turkey
tomato_299,Tomato,97,Red,Fall,USA
tomato_300,Tomato,82,Green,Spring,USA
tomato_301,Tomato,123,Red,Summer,Turkey
tomato_302,Tomato,143,Red,Fall,USA
tomato_303,Tomato,150,Green,Summer,Turkey
tomato_304,Tomato,123,Green,Spring,Spain
tomato_305,Tomato,141,Red,Winter,Turkey
tomato_306,Tomato,138,Yellow,Summer,Spain
tomato_307,Tomato,145,Red,Winter,Brazil
tomato_308,Tomato,132,Red,Fall,Turkey
tomato_309,Tomato,113,Yellow,Summer,USA
tomato_310,Tomato,110,Red,Spring,USA
tomato_311,Tomato,116,Red,Summer,Turkey
tomato_312,Tomato,129,Red,Spring,Brazil
tomato_313,Tomato,111,Green,Summer,Turkey
tomato_314,Tomato,145,Red,Summer,USA
tomato_315,Tomato,139,Red,Spring,USA
tomato_316,Tomato,115,Yellow,Spring,Spain
tomato_317,Tomato,147,Red,Fall,Brazil
tomato_318,Tomato,92,Red,Summer,Turkey
tomato_319,Tomato,93,Yellow,Spring,Turkey
tomato_320,Tomato,116,Red,Summer,Turkey
tomato_321,Tomato,83,Red,Spring,Spain
tomato_322,Tomato,95,Red,Spring,USA
tomato_323,Tomato,137,Yellow,Winter,Brazil
tomato_324,Tomato,135,Red,Fall,USA
tomato_325,Tomato,101,Red,Fall,USA
tomato_326,Tomato,143,Red,Summer,Brazil
tomato_327,Tomato,131,Green,Fall,Brazil
tomato_328,Tomato,134,Green,Spring,USA
tomato_329,Tomato,105,Red,Spring,USA
tomato_330,Tomato,117,Red,Spring,Brazil
tomato_331,Tomato,149,Green,Spring,Spain
tomato_332,Tomato,85,Red,Summer,Spain
tomato_333,Tomato,93,Green,Spring,Turkey
