sample_id,category,weight,color,season,origin
mandarin_0495,mandarin,83.01,brown,autumn,imported
mandarin_0496,mandarin,317.91,yellow,summer,tropical
mandarin_0497,mandarin,239.99,green,winter,tropical
mandarin_0498,mandarin,138.07,red,autumn,local
mandarin_0499,mandarin,341.94,brown,winter,imported
mandarin_0500,mandarin,256.11,green,summer,imported
mandarin_0501,mandarin,388.45,yellow,winter,tropical
mandarin_0502,mandarin,194.38,green,spring,imported
mandarin_0503,mandarin,498.08,red,winter,tropical
mandarin_0504,mandarin,464.31,red,winter,local
mandarin_0505,mandarin,74.63,orange,autumn,local
mandarin_0506,mandarin,238.41,white,autumn,local
mandarin_0507,mandarin,50.1,yellow,winter,imported
mandarin_0508,mandarin,429.75,red,spring,imported
mandarin_0509,mandarin,125.52,red,winter,imported
mandarin_0510,mandarin,80.42,white,spring,imported
mandarin_0511,mandarin,467.96,brown,winter,tropical
mandarin_0512,mandarin,103.61,red,summer,imported
mandarin_0513,mandarin,206.97,red,spring,tropical
mandarin_0514,mandarin,329.6,brown,summer,local
mandarin_0515,mandarin,748.58,orange,autumn,imported
mandarin_0516,mandarin,154.73,orange,autumn,imported
mandarin_0517,mandarin,597.95,brown,autumn,local
mandarin_0518,mandarin,411.08,brown,spring,imported
mandarin_0519,mandarin,249.88,white,winter,tropical
mandarin_0520,mandarin,279.0,white,winter,tropical
mandarin_0521,mandarin,694.51,brown,winter,imported
mandarin_0522,mandarin,257.33,orange,summer,tropical
mandarin_0523,mandarin,267.45,yellow,summer,local
mandarin_0524,mandarin,389.56,red,summer,tropical
mandarin_0525,mandarin,292.28,yellow,spring,imported
mandarin_0526,mandarin,435.89,green,autumn,imported
mandarin_0527,mandarin,367.87,green,summer,local
mandarin_0528,mandarin,53.14,orange,summer,local
mandarin_0529,mandarin,155.64,orange,winter,tropical
mandarin_0530,mandarin,201.8,white,summer,tropical
mandarin_0531,mandarin,50.27,yellow,summer,tropical
mandarin_0532,mandarin,158.52,green,spring,tropical
mandarin_0533,mandarin,80.68,white,winter,local
mandarin_0534,mandarin,300.0,white,winter,imported
mandarin_0535,mandarin,237.83,brown,spring,tropical
mandarin_0536,mandarin,444.16,yellow,spring,imported
mandarin_0537,mandarin,271.83,red,autumn,imported
mandarin_0538,mandarin,98.06,green,summer,imported
mandarin_0539,mandarin,77.1,yellow,spring,imported
mandarin_0540,mandarin,184.13,brown,summer,imported
mandarin_0541,mandarin,123.93,brown,winter,imported
mandarin_0542,mandarin,105.12,yellow,spring,local
mandarin_0543,mandarin,105.73,orange,spring,local
mandarin_0544,mandarin,459.24,white,spring,local
mandarin_0545,mandarin,419.56,green,spring,local
mandarin_0546,mandarin,85.04,orange,summer,imported
mandarin_0547,mandarin,161.13,white,autumn,local
mandarin_0548,mandarin,125.96,yellow,summer,local
mandarin_0549,mandarin,55.95,orange,autumn,imported
mandarin_0550,mandarin,396.25,yellow,spring,local
mandarin_0551,mandarin,459.14,white,summer,local
mandarin_0552,mandarin,449.69,white,spring,imported
mandarin_0553,mandarin,177.88,green,autumn,imported
mandarin_0554,mandarin,219.67,orange,summer,tropical
mandarin_0555,mandarin,295.05,white,spring,imported
mandarin_0556,mandarin,361.06,red,spring,tropical
mandarin_0557,mandarin,189.64,yellow,winter,local
mandarin_0558,mandarin,408.4,red,spring,local
mandarin_0559,mandarin,340.49,orange,autumn,imported
mandarin_0560,mandarin,296.17,white,autumn,imported
mandarin_0561,mandarin,219.81,yellow,summer,imported
mandarin_0562,mandarin,67.92,orange,autumn,local
mandarin_0563,mandarin,480.04,red,autumn,tropical
mandarin_0564,mandarin,544.77,green,winter,tropical
mandarin_0565,mandarin,226.5,yellow,spring,tropical
mandarin_0566,mandarin,113.54,green,autumn,tropical
mandarin_0567,mandarin,98.91,red,summer,tropical
mandarin_0568,mandarin,221.73,white,autumn,imported
mandarin_0569,mandarin,204.17,yellow,spring,tropical
mandarin_0570,mandarin,136.41,green,winter,local
mandarin_0571,mandarin,472.13,green,summer,tropical
mandarin_0572,mandarin,449.36,orange,winter,imported
mandarin_0573,mandarin,413.72,red,summer,tropical
mandarin_0574,mandarin,200.66,white,autumn,imported
mandarin_0575,mandarin,336.04,orange,spring,local
mandarin_0576,mandarin,116.83,yellow,autumn,local
mandarin_0577,mandarin,416.47,brown,summer,imported
mandarin_0578,mandarin,109.52,yellow,winter,tropical
mandarin_0579,mandarin,156.87,white,spring,tropical
mandarin_0580,mandarin,339.26,orange,winter,tropical
mandarin_0581,mandarin,363.24,orange,winter,local
mandarin_0582,mandarin,420.8,yellow,winter,imported
mandarin_0583,mandarin,261.07,white,summer,imported
mandarin_0584,mandarin,131.07,orange,summer,local
mandarin_0585,mandarin,447.66,white,winter,local
mandarin_0586,mandarin,672.51,green,summer,imported
mandarin_0587,mandarin,192.25,yellow,spring,tropical
mandarin_0588,mandarin,324.42,green,summer,local
mandarin_0589,mandarin,224.06,yellow,spring,tropical
mandarin_0590,mandarin,116.22,orange,winter,local
mandarin_0591,mandarin,90.39,green,spring,imported
mandarin_0592,mandarin,52.72,white,spring,imported
mandarin_0593,mandarin,105.46,yellow,winter,imported
mandarin_0594,mandarin,466.73,green,summer,tropical
mandarin_0595,mandarin,484.62,green,autumn,local
mandarin_0596,mandarin,383.7,yellow,autumn,local
mandarin_0597,mandarin,448.02,red,winter,tropical
mandarin_0598,mandarin,290.55,brown,winter,imported
mandarin_0599,mandarin,124.8,green,summer,local
potato_0000,potato,197.53,yellow,spring,local
potato_0001,potato,391.92,yellow,spring,local
potato_0002,potato,478.43,yellow,summer,local
potato_0003,potato,318.84,yellow,autumn,imported
potato_0004,potato,72.32,white,spring,tropical
potato_0005,potato,259.27,green,winter,local
potato_0006,potato,384.76,white,autumn,tropical
potato_0007,potato,240.7,red,spring,local
potato_0008,potato,482.7,green,summer,tropical
potato_0009,potato,270.07,green,spring,tropical
potato_0010,potato,459.3,yellow,autumn,imported
potato_0011,potato,392.98,red,summer,tropical
potato_0012,potato,203.83,green,winter,local
potato_0013,potato,431.81,orange,summer,tropical
potato_0014,potato,407.27,brown,winter,imported
potato_0015,potato,330.44,white,winter,imported
potato_0016,potato,412.29,yellow,winter,local
potato_0017,potato,227.77,green,spring,imported
potato_0018,potato,230.84,green,winter,tropical
potato_0019,potato,252.66,yellow,summer,tropical
potato_0020,potato,210.64,brown,autumn,local
potato_0021,potato,133.89,red,autumn,imported
potato_0022,potato,295.56,orange,spring,local
potato_0023,potato,181.36,yellow,summer,tropical
potato_0024,potato,267.17,green,winter,local
potato_0025,potato,485.27,red,summer,local
potato_0026,potato,480.71,green,spring,tropical
potato_0027,potato,263.8,orange,autumn,imported
potato_0028,potato,286.27,green,autumn,local
potato_0029,potato,163.48,yellow,autumn,local
potato_0030,potato,105.55,yellow,winter,tropical
potato_0031,potato,744.32,red,winter,imported
potato_0032,potato,159.06,green,summer,imported
potato_0033,potato,427.59,orange,spring,local
potato_0034,potato,118.92,red,winter,local
potato_0035,potato,320.11,orange,spring,local
potato_0036,potato,396.39,red,autumn,local
potato_0037,potato,308.1,red,winter,tropical
potato_0038,potato,341.81,brown,autumn,local
potato_0039,potato,453.83,brown,winter,local
potato_0040,potato,197.53,white,summer,imported
potato_0041,potato,318.79,green,summer,imported
potato_0042,potato,263.05,red,spring,local
potato_0043,potato,203.0,brown,winter,imported
potato_0044,potato,89.66,orange,winter,tropical
potato_0045,potato,431.4,orange,winter,tropical
potato_0046,potato,243.66,orange,winter,local
potato_0047,potato,367.97,red,spring,local
potato_0048,potato,335.9,orange,spring,imported
potato_0049,potato,580.52,brown,summer,tropical
potato_0050,potato,301.89,red,winter,local
potato_0051,potato,350.12,brown,spring,tropical
potato_0052,potato,478.9,green,winter,tropical
potato_0053,potato,468.57,yellow,spring,local
potato_0054,potato,166.51,yellow,spring,tropical
potato_0055,potato,376.74,orange,summer,imported
potato_0056,potato,186.25,orange,spring,imported
potato_0057,potato,303.99,white,summer,imported
potato_0058,potato,124.81,red,winter,local
potato_0059,potato,327.74,orange,summer,tropical
potato_0060,potato,377.43,white,spring,local
potato_0061,potato,393.0,green,autumn,imported
potato_0062,potato,136.41,green,summer,local
potato_0063,potato,330.52,red,autumn,local
potato_0064,potato,270.4,white,spring,tropical
potato_0065,potato,200.5,white,summer,imported
potato_0066,potato,138.9,red,winter,tropical
potato_0067,potato,133.6,red,winter,imported
potato_0068,potato,246.31,white,spring,tropical
potato_0069,potato,246.97,white,summer,tropical
potato_0070,potato,301.18,yellow,spring,tropical
potato_0071,potato,469.79,brown,summer,imported
potato_0072,potato,276.07,red,autumn,tropical
potato_0073,potato,618.69,orange,winter,tropical
potato_0074,potato,201.35,yellow,autumn,tropical
potato_0075,potato,55.4,yellow,autumn,local
potato_0076,potato,383.3,yellow,spring,imported
potato_0077,potato,88.43,red,summer,imported
potato_0078,potato,283.1,brown,winter,tropical
potato_0079,potato,156.47,orange,summer,tropical
potato_0080,potato,243.12,white,winter,local
potato_0081,potato,97.77,brown,winter,tropical
potato_0082,potato,157.92,yellow,spring,tropical
potato_0083,potato,277.21,orange,winter,tropical
potato_0084,potato,77.88,green,autumn,imported
potato_0085,potato,513.19,brown,spring,imported
potato_0086,potato,425.37,yellow,summer,imported
potato_0087,potato,70.32,brown,spring,imported
potato_0088,potato,429.8,orange,summer,imported
potato_0089,potato,612.27,white,autumn,imported
potato_0090,potato,309.93,orange,autumn,tropical
potato_0091,potato,199.59,white,summer,local
potato_0092,potato,97.98,red,summer,local
potato_0093,potato,94.77,red,winter,imported
potato_0094,potato,484.82,yellow,summer,local
potato_0095,potato,439.28,brown,summer,tropical
potato_0096,potato,365.39,green,spring,local
potato_0097,potato,333.85,green,summer,imported
potato_0098,potato,266.91,red,winter,imported
potato_0099,potato,176.86,brown,spring,imported
potato_0100,potato,466.09,white,summer,imported
potato_0101,potato,268.54,green,summer,local
potato_0102,potato,324.66,green,autumn,imported
potato_0103,potato,162.38,orange,autumn,tropical
potato_0104,potato,433.42,white,autumn,imported
potato_0105,potato,281.63,orange,spring,imported
potato_0106,potato,57.21,brown,winter,imported
potato_0107,potato,219.64,green,autumn,local
potato_0108,potato,85.87,red,autumn,imported
potato_0109,potato,469.66,yellow,winter,imported
potato_0110,potato,106.75,brown,spring,local
potato_0111,potato,394.86,orange,winter,tropical
potato_0112,potato,445.93,orange,autumn,local
potato_0113,potato,454.66,green,winter,local
potato_0114,potato,109.08,green,summer,local
potato_0115,potato,140.81,brown,winter,imported
potato_0116,potato,392.18,brown,autumn,local
potato_0117,potato,185.43,green,summer,tropical
potato_0118,potato,390.4,brown,autumn,local
potato_0119,potato,151.61,brown,spring,tropical
potato_0120,potato,68.15,green,autumn,local
potato_0121,potato,260.85,yellow,spring,imported
potato_0122,potato,493.09,green,spring,imported
potato_0123,potato,108.66,green,summer,tropical
potato_0124,potato,396.08,orange,autumn,tropical
potato_0125,potato,508.61,white,autumn,imported
potato_0126,potato,250.62,brown,winter,tropical
potato_0127,potato,448.36,white,spring,imported
potato_0128,potato,292.26,white,summer,tropical
potato_0129,potato,224.59,red,summer,local
potato_0130,potato,110.16,white,summer,imported
potato_0131,potato,388.14,yellow,spring,tropical
potato_0132,potato,354.48,green,spring,imported
potato_0133,potato,472.18,yellow,autumn,local
potato_0134,potato,199.48,orange,winter,tropical
potato_0135,potato,394.39,orange,winter,imported
potato_0136,potato,142.16,green,summer,local
potato_0137,potato,382.35,orange,spring,tropical
potato_0138,potato,224.25,white,summer,tropical
potato_0139,potato,187.02,red,winter,imported
potato_0140,potato,339.25,brown,summer,tropical
potato_0141,potato,489.48,brown,spring,local
potato_0142,potato,410.83,white,spring,imported
potato_0143,potato,441.29,red,autumn,local
potato_0144,potato,476.46,brown,autumn,imported
potato_0145,potato,196.8,brown,spring,tropical
potato_0146,potato,227.19,yellow,winter,tropical
potato_0147,potato,250.06,red,spring,imported
potato_0148,potato,152.75,brown,winter,tropical
potato_0149,potato,184.97,red,spring,local
potato_0150,potato,125.61,orange,summer,local
potato_0151,potato,229.99,green,autumn,imported
potato_0152,potato,312.49,orange,autumn,local
potato_0153,potato,118.28,orange,spring,local
potato_0154,potato,349.13,yellow,spring,tropical
potato_0155,potato,365.49,brown,spring,local
potato_0156,potato,672.93,orange,spring,tropical
potato_0157,potato,592.06,orange,winter,local
potato_0158,potato,490.56,green,spring,imported
potato_0159,potato,275.88,orange,spring,local
potato_0160,potato,372.77,brown,autumn,imported
potato_0161,potato,409.01,orange,spring,local
potato_0162,potato,255.6,yellow,summer,local
potato_0163,potato,223.72,brown,autumn,tropical
potato_0164,potato,363.72,white,spring,local
potato_0165,potato,438.33,white,autumn,imported
potato_0166,potato,80.94,green,spring,tropical
potato_0167,potato,237.72,white,winter,local
potato_0168,potato,141.8,yellow,autumn,imported
potato_0169,potato,300.96,yellow,autumn,tropical
potato_0170,potato,487.33,red,spring,imported
potato_0171,potato,180.89,white,spring,tropical
potato_0172,potato,436.04,yellow,autumn,tropical
potato_0173,potato,136.7,white,summer,imported
potato_0174,potato,184.04,green,summer,local
potato_0175,potato,262.23,brown,spring,tropical
potato_0176,potato,124.78,green,autumn,local
potato_0177,potato,472.97,yellow,autumn,imported
potato_0178,potato,494.66,red,autumn,local
potato_0179,potato,130.62,brown,autumn,tropical
potato_0180,potato,257.16,white,summer,tropical
potato_0181,potato,492.67,green,winter,local
potato_0182,potato,93.51,orange,winter,tropical
potato_0183,potato,176.82,brown,autumn,tropical
potato_0184,potato,693.62,brown,autumn,tropical
potato_0185,potato,110.5,white,autumn,local
potato_0186,potato,322.65,orange,autumn,local
potato_0187,potato,62.2,yellow,winter,tropical
potato_0188,potato,54.73,brown,autumn,imported
potato_0189,potato,451.99,red,autumn,local
potato_0190,potato,290.99,yellow,winter,local
potato_0191,potato,225.14,orange,winter,local
potato_0192,potato,452.27,orange,summer,imported
potato_0193,potato,326.78,red,summer,local
potato_0194,potato,482.93,green,summer,imported
potato_0195,potato,253.77,brown,autumn,tropical
potato_0196,potato,481.49,brown,winter,imported
potato_0197,potato,310.92,orange,autumn,local
potato_0198,potato,175.55,white,autumn,local
potato_0199,potato,499.46,white,summer,local
potato_0200,potato,310.34,green,winter,tropical
potato_0201,potato,119.53,green,autumn,local
potato_0202,potato,279.71,green,winter,local
potato_0203,potato,192.41,red,summer,local
potato_0204,potato,186.45,yellow,spring,imported
potato_0205,potato,475.12,yellow,winter,local
potato_0206,potato,306.88,yellow,summer,imported
potato_0207,potato,52.78,yellow,autumn,local
potato_0208,potato,476.77,yellow,autumn,tropical
potato_0209,potato,122.65,yellow,summer,local
potato_0210,potato,564.41,orange,winter,tropical
potato_0211,potato,252.47,green,winter,tropical
potato_0212,potato,379.92,brown,summer,local
potato_0213,potato,179.38,green,autumn,tropical
potato_0214,potato,290.0,brown,autumn,local
potato_0215,potato,126.12,orange,winter,tropical
potato_0216,potato,433.99,orange,summer,local
potato_0217,potato,321.46,orange,summer,tropical
potato_0218,potato,294.7,green,winter,imported
potato_0219,potato,281.83,green,summer,tropical
potato_0220,potato,325.1,yellow,winter,tropical
potato_0221,potato,397.47,white,spring,imported
potato_0222,potato,223.03,white,winter,imported
potato_0223,potato,244.31,white,summer,local
potato_0224,potato,267.88,brown,spring,imported
potato_0225,potato,309.42,green,winter,imported
potato_0226,potato,414.49,yellow,autumn,local
potato_0227,potato,150.97,red,summer,tropical
potato_0228,potato,662.07,green,spring,imported
potato_0229,potato,279.99,white,autumn,tropical
potato_0230,potato,485.14,white,summer,local
potato_0231,potato,438.54,brown,spring,local
potato_0232,potato,306.14,red,autumn,imported
potato_0233,potato,312.4,orange,autumn,tropical
potato_0234,potato,217.42,red,winter,tropical
potato_0235,potato,256.06,red,autumn,imported
potato_0236,potato,440.18,green,summer,imported
potato_0237,potato,485.03,white,autumn,local
potato_0238,potato,161.43,yellow,spring,tropical
potato_0239,potato,453.0,yellow,spring,imported
potato_0240,potato,249.55,orange,summer,local
potato_0241,potato,286.74,green,spring,imported
potato_0242,potato,173.06,white,summer,tropical
potato_0243,potato,596.57,green,summer,imported
potato_0244,potato,209.06,green,autumn,local
potato_0245,potato,270.96,orange,spring,local
potato_0246,potato,136.52,green,spring,tropical
potato_0247,potato,488.71,red,autumn,tropical
potato_0248,potato,250.12,orange,autumn,tropical
potato_0249,potato,492.5,red,autumn,imported
potato_0250,potato,356.58,white,spring,imported
potato_0251,potato,323.3,orange,autumn,local
potato_0252,potato,354.59,red,summer,local
potato_0253,potato,318.26,brown,spring,imported
potato_0254,potato,144.94,green,winter,local
potato_0255,potato,63.66,yellow,summer,local
potato_0256,potato,257.15,red,summer,local
potato_0257,potato,110.2,red,autumn,local
potato_0258,potato,82.7,brown,summer,local
potato_0259,potato,206.52,white,spring,imported
potato_0260,potato,295.16,green,autumn,tropical
potato_0261,potato,180.38,red,spring,tropical
potato_0262,potato,146.09,brown,autumn,tropical
potato_0263,potato,366.81,orange,summer,local
potato_0264,potato,215.01,red,summer,imported
potato_0265,potato,489.41,red,autumn,imported
potato_0266,potato,410.06,red,spring,local
potato_0267,potato,80.62,yellow,winter,tropical
potato_0268,potato,170.06,white,autumn,tropical
potato_0269,potato,399.98,green,spring,imported
potato_0270,potato,430.19,green,autumn,tropical
potato_0271,potato,359.26,red,spring,local
potato_0272,potato,77.41,orange,spring,tropical
potato_0273,potato,54.42,orange,spring,imported
potato_0274,potato,198.22,orange,winter,tropical
potato_0275,potato,394.81,yellow,spring,imported
potato_0276,potato,415.23,red,spring,tropical
potato_0277,potato,250.85,white,autumn,imported
potato_0278,potato,361.81,brown,summer,local
potato_0279,potato,151.32,orange,summer,local
potato_0280,potato,324.36,brown,autumn,tropical
potato_0281,potato,120.36,orange,summer,tropical
potato_0282,potato,305.72,brown,spring,local
potato_0283,potato,263.5,red,autumn,imported
potato_0284,potato,310.69,red,autumn,local
potato_0285,potato,306.19,white,winter,local
potato_0286,potato,283.44,green,autumn,tropical
potato_0287,potato,154.79,yellow,summer,imported
potato_0288,potato,189.61,yellow,autumn,local
potato_0289,potato,276.86,yellow,autumn,local
potato_0290,potato,166.15,red,spring,tropical
potato_0291,potato,109.98,orange,spring,imported
potato_0292,potato,440.47,yellow,spring,tropical
potato_0293,potato,97.8,yellow,autumn,imported
potato_0294,potato,413.58,orange,spring,imported
potato_0295,potato,101.28,orange,summer,imported
potato_0296,potato,425.45,yellow,winter,imported
potato_0297,potato,340.88,red,autumn,local
potato_0298,potato,659.74,orange,autumn,imported
potato_0299,potato,86.65,red,winter,imported
potato_0300,potato,181.69,white,summer,tropical
potato_0301,potato,110.04,green,autumn,imported
potato_0302,potato,407.76,yellow,autumn,tropical
potato_0303,potato,96.94,red,winter,tropical
potato_0304,potato,444.71,white,summer,tropical
potato_0305,potato,260.27,orange,summer,tropical
potato_0306,potato,342.3,brown,autumn,local
potato_0307,potato,422.68,orange,spring,imported
potato_0308,potato,83.88,green,autumn,local
potato_0309,potato,72.19,white,autumn,tropical
potato_0310,potato,111.05,brown,spring,tropical
potato_0311,potato,223.28,orange,autumn,local
potato_0312,potato,324.67,red,spring,imported
potato_0313,potato,369.66,orange,spring,tropical
potato_0314,potato,381.16,orange,winter,local
potato_0315,potato,337.6,white,winter,tropical
potato_0316,potato,498.95,red,winter,tropical
potato_0317,potato,175.61,white,spring,imported
potato_0318,potato,61.09,white,spring,tropical
potato_0319,potato,376.4,white,summer,tropical
potato_0320,potato,488.5,green,autumn,imported
potato_0321,potato,79.37,green,winter,local
potato_0322,potato,340.84,white,autumn,imported
potato_0323,potato,107.76,red,autumn,local
potato_0324,potato,492.12,white,winter,imported
potato_0325,potato,590.57,brown,autumn,tropical
potato_0326,potato,421.88,green,autumn,tropical
potato_0327,potato,256.7,orange,winter,imported
potato_0328,potato,242.1,green,summer,local
potato_0329,potato,467.85,green,summer,local
potato_0330,potato,190.24,brown,spring,imported
potato_0331,potato,79.72,orange,spring,imported
potato_0332,potato,212.03,white,summer,local
potato_0333,potato,209.88,green,autumn,local
potato_0334,potato,348.0,yellow,autumn,imported
potato_0335,potato,170.66,white,winter,tropical
potato_0336,potato,106.36,yellow,spring,local
potato_0337,potato,67.91,yellow,summer,imported
potato_0338,potato,441.36,orange,autumn,local
potato_0339,potato,252.07,red,autumn,tropical
potato_0340,potato,84.64,white,summer,imported
potato_0341,potato,419.57,white,winter,local
potato_0342,potato,239.59,yellow,summer,tropical
potato_0343,potato,444.7,white,autumn,imported
potato_0344,potato,297.76,yellow,winter,tropical
potato_0345,potato,95.85,yellow,autumn,imported
potato_0346,potato,419.23,orange,spring,tropical
potato_0347,potato,71.94,white,winter,imported
potato_0348,potato,247.12,green,winter,local
potato_0349,potato,295.91,green,winter,imported
potato_0350,potato,390.49,red,spring,imported
potato_0351,potato,133.97,orange,summer,imported
potato_0352,potato,132.91,orange,autumn,tropical
potato_0353,potato,314.51,yellow,autumn,tropical
potato_0354,potato,643.19,red,spring,tropical
potato_0355,potato,418.77,green,autumn,local
potato_0356,potato,207.33,brown,spring,tropical
potato_0357,potato,683.81,brown,autumn,local
potato_0358,potato,331.54,white,summer,tropical
potato_0359,potato,383.76,white,summer,tropical
potato_0360,potato,142.65,white,winter,imported
potato_0361,potato,106.75,orange,spring,imported
potato_0362,potato,354.29,white,autumn,tropical
potato_0363,potato,483.23,yellow,winter,imported
potato_0364,potato,132.85,red,summer,imported
potato_0365,potato,415.78,brown,autumn,local
potato_0366,potato,328.23,green,autumn,local
potato_0367,potato,366.47,green,spring,tropical
potato_0368,potato,75.3,brown,spring,local
potato_0369,potato,432.88,brown,summer,imported
potato_0370,potato,338.2,red,spring,imported
potato_0371,potato,644.95,white,spring,local
potato_0372,potato,124.93,green,autumn,tropical
potato_0373,potato,129.15,yellow,autumn,imported
potato_0374,potato,272.47,orange,autumn,imported
potato_0375,potato,145.27,white,summer,local
potato_0376,potato,391.54,white,winter,tropical
potato_0377,potato,460.3,red,winter,local
potato_0378,potato,340.67,red,winter,tropical
potato_0379,potato,120.54,brown,autumn,tropical
potato_0380,potato,317.16,yellow,summer,local
potato_0381,potato,189.26,green,winter,tropical
potato_0382,potato,232.46,white,spring,imported
potato_0383,potato,181.51,red,spring,tropical
potato_0384,potato,209.55,green,autumn,local
potato_0385,potato,163.55,white,autumn,imported
potato_0386,potato,169.56,green,summer,imported
potato_0387,potato,96.56,brown,winter,imported
potato_0388,potato,458.14,red,winter,local
potato_0389,potato,485.75,yellow,winter,local
potato_0390,potato,475.57,red,winter,imported
potato_0391,potato,185.71,white,winter,local
potato_0392,potato,186.68,red,spring,tropical
potato_0393,potato,114.74,brown,winter,local
potato_0394,potato,240.32,brown,winter,tropical
potato_0395,potato,113.62,yellow,summer,tropical
potato_0396,potato,339.54,orange,spring,imported
potato_0397,potato,93.92,white,spring,local
potato_0398,potato,465.68,green,winter,local
potato_0399,potato,209.33,brown,autumn,tropical
potato_0400,potato,291.77,red,spring,local
potato_0401,potato,357.2,red,winter,tropical
potato_0402,potato,613.89,green,autumn,tropical
potato_0403,potato,450.94,white,winter,imported
potato_0404,potato,424.58,green,spring,local
potato_0405,potato,123.63,yellow,autumn,imported
potato_0406,potato,353.43,green,spring,local
potato_0407,potato,493.52,brown,spring,local
potato_0408,potato,159.63,yellow,spring,local
potato_0409,potato,98.16,brown,spring,tropical
potato_0410,potato,459.59,green,spring,tropical
potato_0411,potato,333.79,red,autumn,local
potato_0412,potato,246.99,yellow,summer,local
potato_0413,potato,392.96,brown,winter,imported
potato_0414,potato,473.34,brown,summer,local
potato_0415,potato,443.63,brown,spring,imported
potato_0416,potato,163.78,red,autumn,local
potato_0417,potato,170.6,orange,summer,tropical
potato_0418,potato,334.93,green,autumn,local
potato_0419,potato,165.72,orange,spring,imported
potato_0420,potato,62.65,red,winter,local
potato_0421,potato,332.04,brown,spring,local
potato_0422,potato,420.35,brown,summer,imported
potato_0423,potato,343.53,yellow,winter,imported
potato_0424,potato,318.22,brown,autumn,imported
potato_0425,potato,57.61,brown,autumn,tropical
potato_0426,potato,171.33,brown,autumn,imported
potato_0427,potato,499.71,green,autumn,tropical
potato_0428,potato,169.33,red,winter,tropical
potato_0429,potato,484.45,white,spring,local
potato_0430,potato,276.29,green,winter,local
potato_0431,potato,111.09,green,winter,local
potato_0432,potato,483.96,red,autumn,local
potato_0433,potato,184.74,white,spring,imported
potato_0434,potato,172.27,yellow,spring,local
potato_0435,potato,220.24,red,autumn,tropical
potato_0436,potato,204.0,orange,spring,imported
potato_0437,potato,333.36,red,summer,tropical
potato_0438,potato,124.94,green,summer,imported
potato_0439,potato,419.38,yellow,winter,imported
potato_0440,potato,81.53,green,winter,tropical
potato_0441,potato,104.17,orange,autumn,tropical
potato_0442,potato,467.94,white,winter,tropical
potato_0443,potato,429.33,yellow,winter,imported
potato_0444,potato,368.86,yellow,winter,imported
potato_0445,potato,128.28,white,summer,imported
potato_0446,potato,336.79,yellow,autumn,tropical
potato_0447,potato,212.69,white,summer,imported
potato_0448,potato,498.3,brown,summer,imported
potato_0449,potato,417.23,green,summer,local
potato_0450,potato,408.38,red,spring,imported
potato_0451,potato,448.97,white,autumn,tropical
potato_0452,potato,321.94,white,summer,imported
potato_0453,potato,237.82,yellow,spring,imported
potato_0454,potato,718.38,white,winter,local
potato_0455,potato,156.41,yellow,autumn,imported
potato_0456,potato,381.22,yellow,summer,tropical
potato_0457,potato,277.72,orange,spring,local
potato_0458,potato,481.89,red,autumn,local
potato_0459,potato,438.71,green,spring,local
potato_0460,potato,393.06,yellow,winter,local
potato_0461,potato,646.65,red,spring,imported
potato_0462,potato,254.93,white,winter,local
potato_0463,potato,53.36,brown,spring,imported
potato_0464,potato,373.13,white,autumn,tropical
potato_0465,potato,379.5,orange,winter,imported
potato_0466,potato,415.91,white,summer,imported
potato_0467,potato,144.84,orange,winter,imported
potato_0468,potato,332.61,red,spring,imported
potato_0469,potato,237.03,brown,spring,local
potato_0470,potato,440.16,red,autumn,tropical
potato_0471,potato,251.64,green,spring,tropical
potato_0472,potato,141.92,red,summer,local
potato_0473,potato,211.43,orange,autumn,imported
potato_0474,potato,266.08,white,winter,tropical
potato_0475,potato,304.63,white,winter,imported
potato_0476,potato,410.37,orange,summer,imported
potato_0477,potato,373.41,red,spring,local
potato_0478,potato,271.57,red,autumn,local
potato_0479,potato,258.77,green,autumn,local
potato_0480,potato,461.68,orange,spring,imported
potato_0481,potato,478.52,orange,summer,tropical
potato_0482,potato,334.19,yellow,summer,tropical
potato_0483,potato,108.22,yellow,spring,imported
potato_0484,potato,94.62,yellow,spring,tropical
potato_0485,potato,251.09,white,autumn,imported
potato_0486,potato,149.21,brown,summer,tropical
potato_0487,potato,232.85,yellow,summer,tropical
potato_0488,potato,369.69,white,spring,local
potato_0489,potato,282.77,green,spring,local
potato_0490,potato,493.06,yellow,spring,tropical
potato_0491,potato,178.43,brown,autumn,tropical
potato_0492,potato,99.27,white,spring,tropical
potato_0493,potato,128.65,red,autumn,imported
potato_0494,potato,160.45,green,winter,local
potato_0495,potato,399.57,yellow,autumn,tropical
potato_0496,potato,326.52,yellow,spring,tropical
potato_0497,potato,85.38,yellow,summer,imported
potato_0498,potato,161.73,yellow,summer,local
potato_0499,potato,225.23,white,spring,imported
potato_0500,potato,358.13,white,spring,tropical
potato_0501,potato,157.55,white,spring,imported
potato_0502,potato,235.01,orange,autumn,tropical
potato_0503,potato,58.84,white,spring,imported
potato_0504,potato,484.52,yellow,winter,local
potato_0505,potato,670.06,yellow,winter,local
potato_0506,potato,421.45,yellow,winter,local
potato_0507,potato,121.85,green,spring,tropical
potato_0508,potato,655.64,green,winter,imported
potato_0509,potato,189.01,white,winter,local
potato_0510,potato,396.38,brown,spring,local
potato_0511,potato,230.16,red,spring,local
potato_0512,potato,232.91,yellow,winter,local
